,id,brand,name_korean,wish_count,review_count,change_percentage,change_value,highest_bid,last_sale_price,lowest_ask,market_price,pricepremium,pricepremium_percentage,total_sales,min_size,max_size,colorway,date_released,gender,local_price,local_price_currency,local_price_with_currency,name,original_price,original_price_currency,original_price_with_currency,style_code
812,4420,Nike,나이키 x 브루클린 프로젝트 덩크 하이 프리미엄 SB 파파라치,55,4,20.625,33000,,193000,,193000,49300,34.3076,6,220,320,Black/Black-Valient Red,2014-08-09T23:59:59Z,men,151000,KRW,"151,000원",Nike x BROOKLYN PROJECTS Dunk High Premium SB Paparazzi,120,USD,$120 ,313171-025
813,4323,Nike,나이키 덩크 SB 하이 타이다이 블랙,33,0,25.1429,44000,,219000,,219000,99100,82.6522,2,215,310,Black/White-White,2014-07-01T23:59:59Z,men,135900,KRW,"135,900원",Nike Dunk SB High Tie Dye Black,108,USD,$108 ,313171-023
814,27710,Nike,나이키 덩크 하이 프리미엄 SB 캡틴 아메리카,24,0,,,145000,150000,,150000,21900,17.096,1,225,320,Black/Black-Dark Royal Blue,2014-05-31T00:00:00Z,men,135900,KRW,"135,900원",Nike Dunk High Premium SB Captain America,108,USD,$108 ,313171-022
815,4201,Nike,나이키 덩크 SB 하이 하키 색,50,0,-3.861,-10000,,249000,,249000,119300,91.9815,3,220,320,Multi-Color/Black-Gum Light Brown,2014-05-10T23:59:59Z,men,138400,KRW,"138,400원",Nike Dunk SB High Hackey Sack,110,USD,$110 ,313171-902
816,4165,Nike,나이키 SB 덩크 로우 프로 브레드,82,20,18.4211,70000,270000,450000,,450000,348900,345.104,6,215,310,Black/University Red-Black,2014-05-01T23:59:59Z,men,106900,KRW,"106,900원",Nike SB Dunk Low Pro Bred,85,USD,$85 ,304292-039
817,4090,Nike,나이키 덩크 SB 하이 체어맨 바오,51,0,,,,,,,,,0,215,320,Beige/Ice Blue,2014-04-01T23:59:59Z,men,135900,KRW,"135,900원",Nike Dunk SB High Baohaus Chairman Bao,108,USD,$108 ,313171-114
818,29204,Nike,나이키 SB 덩크 미드 프로 블랙 미디움 그레이,10,0,,,,,,,,,0,225,320,BLACK/MEDIUM-GREY/CRIMSON,2014-04-01T00:00:00Z,men,,KRW,,Nike SB Dunk Mid Pro Black Medium Grey,119000,KRW,"119,000원",314383-018
819,25520,Nike,나이키 덩크 하이 프리미엄 SB 조지타운,47,1,,,,,,,,,0,220,320,Drk Obsidian/Drk Obsdn-Wlf Gry,2014-03-22T00:00:00Z,men,,KRW,,Nike Dunk High Premium SB Georgetown,,,,313171-440
820,25822,Nike,나이키 덩크 하이 프리미엄 SB 라이벌리,84,0,,,235000,385000,,385000,256000,198.45,1,220,320,UNIVERSITY BLUE/WHITE-WHITE,2014-03-01T00:00:00Z,men,135900,KRW,"135,900원",Nike Dunk High Premium SB Rivalry,108,USD,$108 ,313171-411
821,3967,Nike,나이키 덩크 SB 로우 리전 파인 쿰쾃,113,4,,,280000,,,,,,0,215,310,Legion Pine/Kumquat-Flat Opal,2014-02-13T23:59:59Z,men,106900,KRW,"106,900원",Nike Dunk SB Low Legion Pine Kumquat,85,USD,$85 ,304292-383
822,34833,Nike,나이키 덩크 하이 프리미엄 SB 바버샵,46,0,-36.875,-118000,,202000,,202000,65300,47.7688,2,230,320,Black/White-Gum Light Brown,2013-12-24T00:00:00Z,men,135900,KRW,"135,900원",Nike Dunk High Premium SB Barber Shop,108,USD,$108 ,313171-021
823,3724,Nike,나이키 덩크 SB 로우 브릭하우스 터보 그린,25,0,,,420000,,,,,,0,215,310,Brickhouse/Turbo Green-Team Red,2013-12-01T23:59:59Z,men,106900,KRW,"106,900원",Nike Dunk SB Low Brickhouse Turbo Green,85,USD,$85 ,304292-636
824,3653,Nike,나이키 덩크 로우 프로 SB 감마 오렌지,35,2,,,,,,,,,0,215,310,Gamma Orange/Challenge Red-Urban Orange,2013-11-01T23:59:59Z,men,106900,KRW,"106,900원",Nike Dunk Low Pro SB Gamma Orange,85,USD,$85 ,304292-868
825,3346,Nike,나이키 x FTC 덩크 SB 로우 파이널리,60,3,,,,,,,,,0,215,310,Midnight Navy/Team Red-Work Blue,2013-05-25T23:59:59Z,men,123300,KRW,"123,300원",Nike x FTC Dunk SB Low Finally,98,USD,$98 ,313170-463
826,3226,Nike,나이키 덩크 SB 하이 프로 세인트 패티스 데이,17,0,,,,310000,,310000,202400,188.104,1,215,310,Pine-Green-Metallic-Gold-Gorge,2013-03-17T23:59:59Z,men,119500,KRW,"119,500원",Nike Dunk SB High Pro St. Patty's Day,95,USD,$95 ,305050-373
827,3130,Nike,나이키 덩크 로우 프로 SB BHM,50,0,,,,359000,,359000,264100,278.293,1,215,310,Unvrsty Red/Metallic Gold-Gorge Green,2013-02-01T23:59:59Z,men,106900,KRW,"106,900원",Nike Dunk Low Pro SB BHM,85,USD,$85 ,304292-673
828,28382,Nike,나이키 덩크 하이 프로 프리미엄 SB 맥라드,18,1,,,,,,,,,0,225,320,BLACK/VIVID SULFUR-WOLF GREY,2013-01-30T00:00:00Z,men,140900,KRW,"140,900원",Nike Dunk High Pro Premium SB McRad,112,USD,$112 ,554673-001
829,35534,Nike,(W) 나이키 덩크 스카이 하이 QS 블랙 히스토리 먼스,1,0,,,,,,,,,0,220,290,Linen/Linen,2013-01-26T00:00:00Z,women,188700,KRW,"188,700원",(W) Nike Dunk Sky Hi QS Black History Month,150,USD,$150 ,586581-200
830,26468,Nike,나이키 SB 덩크 미드 프로 하이퍼 레드,2,0,,,,,,,,,0,220,320,Hyper Red/White-Anthracite,2013-01-01T00:00:00Z,men,113200,KRW,"113,200원",Nike SB Dunk Mid Pro Hyper Red,90,USD,$90 ,314383-610
831,23679,Nike,나이키 x 마스터마인드 덩크 하이 MMJ NRG 블랙,28,1,,,300000,,,,,,0,215,320,Black/White,2012-12-15T00:00:00Z,men,,KRW,,Nike x Mastermind Dunk High MMJ NRG Black,,,,583221-090
832,29060,Nike,나이키 x 마스터마인드 덩크 하이 MMJ NRG 블랙 그래닛 화이트,30,0,,,100000,,,,,,0,220,320,Black/Granite-White,2012-12-08T00:00:00Z,men,,KRW,,Nike x Mastermind Dunk High MMJ NRG Black Granite White,,,,583221-001
833,2979,Nike,나이키 덩크 SB 하이 크람푸스,6,0,,,,,,,,,0,215,320,Black/Gym Red,2012-12-05T23:59:59Z,men,,KRW,,Nike Dunk SB High Krampus,,,,554673-006
834,2952,Nike,나이키 르브론 10 덩크맨,5,0,,,,229000,,229000,17100,8.06984,1,230,320,SEAWEED/ATOMIC GREEN-HASTA,2012-11-21T00:00:00Z,men,226500,KRW,"226,500원",Nike LeBron X Dunkman,180,USD,$180 ,541100-300
835,2881,Nike,나이키 덩크 SB 로우 챌린지 레드 유니버시티 블루,30,1,,,,,,,,,0,215,310,Challenge Red / White - University Blue,2012-10-01T23:59:59Z,men,106900,KRW,"106,900원",Nike Dunk SB Low Challenge Red University Blue,85,USD,$85 ,304292-614
836,2642,Nike,나이키 르브론 9 덩크맨,1,0,,,,,,,,,0,215,310,Dark Grey/Black-Volt,2012-03-02T00:00:00Z,men,213900,KRW,"213,900원",Nike LeBron 9 Dunkman,170,USD,$170 ,469764-006
837,2624,Nike,나이키 덩크 하이 프리미엄 QS 갤럭시,10,0,21.4286,45000,,255000,,255000,125300,96.6076,2,215,310,Rogue Green/Black,2012-02-23T23:59:59Z,men,144700,KRW,"144,700원",Nike Dunk High PRM QS Galaxy,115,USD,$115 ,503766-300
838,25812,Nike,나이키 SB 덩크 미드 프로 씨 크리스탈,18,2,,,275000,,,,,,0,220,320,Black/Medium Mint-Sea Crystal,2012-02-22T00:00:00Z,men,113200,KRW,"113,200원",Nike SB Dunk Mid Pro Sea Crystal,90,USD,$90 ,314383-033
839,25446,Nike,나이키 덩크 SB 로우 쉬림프,39,0,,,,650000,,650000,541200,497.426,1,220,320,BLACK/VARSITY RED-WHITE-DUST,2012-02-09T00:00:00Z,men,123300,KRW,"123,300원",Nike Dunk SB Low Shrimp,98,USD,$98 ,313170-060
840,2334,Nike,나이키 덩크 SB 로우 선셋 프렌치 블루,55,0,,,,,,,,,0,215,310,Sunset/French Blue,2011-04-01T23:59:59Z,men,106900,KRW,"106,900원",Nike Dunk SB Low Sunset French Blue,85,USD,$85 ,304292-704
841,24356,Nike,나이키 덩크 하이 AC 네덜란드 QS,1,0,,,,190000,,190000,,,1,215,320,Total Orange/White-Varsity Royal,2010-06-09T00:00:00Z,men,,KRW,,Nike Dunk High AC Holland QS,,,,398263-800
842,1952,Nike,나이키 SB 덩크 로우 프로 왈렌버그,37,0,,,,,,,,,0,215,310,Pine Green/Sail-Light Mint,2010-01-01T23:59:59Z,men,104400,KRW,"104,400원",Nike SB Dunk Low Pro Wallenberg,83,USD,$83 ,304292-312
843,37784,Nike,나이키 덩크 로우 CL 라이트 본 블랙,57,0,,,,,,,,,0,230,320,Light Bone/Black-Sail,2010-01-01T00:00:00Z,men,,KRW,,Nike Dunk Low CL Light Bone Black,,,,318020-006
844,35235,Nike,나이키 SB 덩크 로우 프리미엄 케니 파워스,25,0,,,,,,,,,0,230,320,Bison/Varsity Purple,2010-01-01T00:00:00Z,men,,KRW,,Nike SB Dunk Low Premium Kenny Powers,,,,313170-200
845,29086,Nike,나이키 덩크 하이 리옹 블루 깅엄,11,0,,,,119000,,119000,22700,23.5722,1,225,320,Lyon Blue/Dark Obsidian/White,2010-01-01T00:00:00Z,men,106900,KRW,"106,900원",Nike Dunk High Lyon Blue Gingham,85,USD,$85 ,344648-400
846,1878,Nike,나이키 SB 덩크 하이 스포트 레드 메탈릭 플래티넘,12,0,,,,,,,,,0,215,320,Sport Red/Metallic Platinum,2009-10-01T23:59:59Z,men,117000,KRW,"117,000원",Nike SB Dunk High Sport Red Metallic Platinum,93,USD,$93 ,305050-601
847,1874,Nike,나이키 덩크 로우 프리미엄 SB 언햄프,37,1,,,,,,,,,0,220,310,Sail/Black,2009-10-01T23:59:59Z,men,94300,KRW,"94,300원",Nike Dunk Low Premium SB Un-Hemp,75,USD,$75 ,313170-101
848,1820,Nike,나이키 SB 덩크 하이 프로 미스터 팩맨,21,0,,,,,,,,,0,230,320,Blue Prost/Midwest Gold,2009-08-01T00:00:00Z,men,125800,KRW,"125,800원",Nike SB Dunk High Pro Mr. Packman,100,USD,$100 ,305050-471
849,1743,Nike,나이키 SB 덩크 미드 씨 크리스탈 아이스 그린,13,2,,,,,,,,,0,215,310,Ice Green/Dark Charcoal,2009-05-01T23:59:59Z,men,103100,KRW,"103,100원",Nike SB Dunk Mid Sea Crystal Ice Green,82,USD,$82 ,314383-301
850,26181,Nike,나이키 덩크 하이 프로 SB 언헤븐스 게이트,34,0,,,,,,,,,0,220,320,Dark Obsidian/Mtlc Platinum,2009-04-01T00:00:00Z,men,,KRW,,Nike Dunk High Pro SB Un-Heavens Gate,,,,305050-401
851,1702,Nike,나이키 덩크 로우 프리미엄 SB 엔젤 앤 데스,1,0,,,,,,,,,0,230,320,Black/Baltic Blue,2009-03-01T00:00:00Z,men,113200,KRW,"113,200원",Nike Dunk Low Premium SB Angel and Death,90,USD,$90 ,313170-041
852,24408,Nike,나이키 덩크 하이 슈프림 스파크 LE 이스트 (DJ Clark Kent),15,0,,,,130000,,130000,-19900,-13.2755,1,215,320,TEAM GREEN/CHALLENGE RED-BLACK,2009-01-01T00:00:00Z,men,169800,KRW,"169,800원",Nike Dunk High Supreme Spark LE East (DJ Clark Kent),135,USD,$135 ,375378-361
853,26578,Nike,나이키 덩크 하이 프로 SB 빅 걸프,20,1,,,,,,,,,0,220,320,Sport Red/White,2008-12-01T00:00:00Z,men,157200,KRW,"157,200원",Nike Dunk High Pro SB Big Gulp,125,USD,$125 ,305050-611
854,1556,Nike,나이키 덩크 로우 프리미엄 SB 모스키토,31,1,,,,,,,,,0,230,320,Vanilla/Vermillon Red-Black Frost,2008-11-08T00:00:00Z,men,163500,KRW,"163,500원",Nike Dunk Low Premium SB Mosquito,130,USD,$130 ,313170-761
855,1402,Nike,나이키 SB 덩크 로우 뉴캐슬 브라운 에일,89,1,,,,1200000,,1200000,1096900,1063.92,1,215,310,Gold/Atlantic Blue,2008-06-01T23:59:59Z,men,113200,KRW,"113,200원",Nike SB Dunk Low Newcastle Brown Ale,90,USD,$90 ,313170-741
856,29353,Nike,(GS) 나이키 덩크 로우 레인보우,4,1,,,,,,,,,0,225(3.5Y),250(7Y),Orange Blaze/White-Sport Red Zest,2008-04-23T00:00:00Z,kids,72900,KRW,"72,900원",(GS) Nike Dunk Low Rainbow,58,USD,$58 ,306339-811
857,1308,Nike,나이키 덩크 로우 바시티 메이즈,61,4,,,250000,550000,,550000,436700,385.437,1,220,310,Black/Neutral Grey/Varsity Maize,2008-02-02T23:59:59Z,men,125800,KRW,"125,800원",Nike Dunk Low Varsity Maize,100,USD,$100 ,318019-001
858,1307,Nike,나이키 덩크 SB 로우 스케이트 오어 다이,36,2,,,250000,,,,,,0,215,320,Black/Neon Yellow,2008-02-02T23:59:59Z,men,94300,KRW,"94,300원",Nike Dunk SB Low Skate or Die,75,USD,$75 ,304292-073
859,1303,Nike,나이키 덩크 SB 로우 피트 몬드리안,215,2,,,300000,2600000,,2600000,2520700,3178.69,1,215,310,Zest/Black,2008-02-01T23:59:59Z,men,81700,KRW,"81,700원",Nike Dunk SB Low Piet Mondrian,65,USD,$65 ,304292-702
860,1266,Nike,나이키 SB 덩크 하이 마지 심슨,59,1,,,,350000,,350000,266700,320.168,1,215,320,Zest/Radiant Green,2008-01-01T23:59:59Z,men,94300,KRW,"94,300원",Nike SB Dunk High Marge Simpson,75,USD,$75 ,305050-731
861,29493,Nike,나이키 덩크 로우 블랙 스포츠 레드,7,0,,,,301000,,301000,,,1,225,320,Black/Black-Sport Red-White,2008-01-01T00:00:00Z,men,,KRW,,Nike Dunk Low Black Sport Red,,,,311730-003
862,27914,Nike,(GS) 나이키 덩크 로우 트리플 화이트,121,0,-10.7143,-15000,125000,125000,,125000,,,3,225(3.5Y),250(7Y),White/White-White,2008-01-01T00:00:00Z,kids,,KRW,,(GS) Nike Dunk Low Triple White,,USD,,310569-111
863,1174,Nike,나이키 덩크 SB 로우 왓 더 덩크,120,9,,,,,,,,,0,215,310,White/College Blue-Chrome-Deep Red,2007-10-01T23:59:59Z,men,151000,KRW,"151,000원",Nike Dunk SB Low What the Dunk,120,USD,$120 ,318403-141
864,1134,Nike,나이키 덩크 로우 SB 트레일,657,15,,,1000000,,,,,,0,215,310,White/Black-Trail End Brown,2007-06-01T23:59:59Z,men,88000,KRW,"88,000원",Nike Dunk Low Pro SB Trail,70,USD,$70 ,304292-102
865,1133,Nike,나이키 SB 덩크 로우 C&K,24,0,,,,,,,,,0,215,310,Black/Acid,2007-06-01T23:59:59Z,men,113200,KRW,"113,200원",Nike SB Dunk Low C&K,90,USD,$90 ,313170-031
866,38884,Nike,나이키 덩크 하이 프리미엄 메이저 테일러,5,0,,,,,,,,,0,230,320,Black/Jest-Aqua-Atomic Red,2007-01-01T00:00:00Z,men,,KRW,,Nike Dunk High PRM Major Taylor,,,,312786-071
867,29351,Nike,(GS) 나이키 덩크 로우 XOXO,16,1,,,,,,,,,0,225(3.5Y),250(7Y),Dark Khaki/Bubble Gum/White/Razzle,2007-01-01T00:00:00Z,kids,,KRW,,(GS) Nike Dunk Low XOXO,,,,309601-261
868,964,Nike,나이키 덩크 로우 프리미엄 SB 도쿄 블루 택시,26,0,,,,,,,,,0,230,320,Chlorine Blue/White,2006-12-02T00:00:00Z,men,81700,KRW,"81,700원",Nike Dunk Low Premium SB Tokyo Blue Taxi,65,USD,$65 ,313170-411
869,952,Nike,(W) 나이키 덩크 로우 프리미엄 버치 그린,52,2,,,,,,,,,0,215,290,Birch/Green Bean-Dark Cinder-Lake Blue,2006-11-01T23:59:59Z,women,100600,KRW,"100,600원",(W) Nike Dunk Low Premium Birch Green,80,USD,$80 ,314384-231
870,948,Nike,나이키 덩크 SB 로우 퍼플 피죤,140,5,,,,,,,,,0,215,310,light graphite/prism violet,2006-11-01T23:59:59Z,men,81700,KRW,"81,700원",Nike Dunk SB Low Purple Pigeon,65,USD,$65 ,304292-051
871,29491,Nike,나이키 덩크 하이 프리미엄 우드그레인,10,0,,,,,,,,,0,230,320,Baroque Brown/Birch/Black,2006-10-28T00:00:00Z,men,,KRW,,Nike Dunk High PRM Woodgrain,,,,312786-223
872,941,Nike,나이키 SB 덩크 로우 아쿠아 초크,40,1,,,,,,,,,0,220,310,Ash/Aqua Chalk,2006-10-01T23:59:59Z,men,94300,KRW,"94,300원",Nike SB Dunk Low Aqua Chalk,75,USD,$75 ,304292-032
873,935,Nike,나이키 x 마이클 라우 덩크 SB 로우 가드너 우드 다크 커피,47,1,,,,,,,,,0,220,310,Dark Coffee/Dark Coffee,2006-09-29T23:59:59Z,men,314500,KRW,"314,500원",Nike x Michael Lau Dunk SB Low Gardener Wood Dark Coffee,250,USD,$250 ,316164-221
874,915,Nike,나이키 덩크 하이 솔 콜렉터 카우보이 5,9,1,,,,,,,,,0,215,310,White/White-Reflective Silver-Team Red,2006-07-22T23:59:59Z,men,188700,KRW,"188,700원",Nike Dunk High Sole Collector Cowboy 5,150,USD,$150 ,315605-111
875,856,Nike,나이키 덩크 로우 프로 SB 에이레,159,2,20,100000,,600000,,600000,519800,648.13,2,215,310,Net/Deep Orange,2006-04-01T23:59:59Z,men,81700,KRW,"81,700원",Nike Dunk Low Pro SB Eire,65,USD,$65 ,304292-185
876,846,Nike,나이키 SB 덩크 로우 루나 이클립스 웨스트,111,0,,,,,,,,,0,215,310,Stealth/Black,2006-03-01T23:59:59Z,men,94300,KRW,"94,300원",Nike SB Dunk Low Lunar Eclipse West,75,USD,$75 ,313170-002
877,844,Nike,나이키 덩크 로우 프리미엄 SB 루나 이클립스 이스트,48,1,,,,,,,,,0,225,320,Light Graphite/Anthracite,2006-03-01T23:59:59Z,men,94300,KRW,"94,300원",Nike Dunk Low Premium SB Lunar Eclipse East,75,USD,$75 ,313170-001
878,27655,Nike,나이키 덩크 로우 프로 SB 스패니쉬 모스,36,1,,,300000,330000,,330000,253500,331.373,1,225,320,spanish moss/sandalwood,2006-03-01T00:00:00Z,men,81700,KRW,"81,700원",Nike Dunk Low Pro SB Spanish Moss,65,USD,$65 ,304292-321
879,47080,Nike,나이키 덩크 로우 CL 조던 팩 시드니 올림픽,21,0,,,,,,,,,0,230,320,Obsidian/Obsidian-White,2006-01-01T00:00:00Z,men,,KRW,,Nike Dunk Low CL Jordan Pack Sydney Olympic,,,,304714-442
880,31839,Nike,나이키 덩크 하이 블랙 데님,7,0,,,,,,,,,0,225,320,Black/Black-White,2006-01-01T00:00:00Z,men,106900,KRW,"106,900원",Nike Dunk High Black Denim,85,USD,$85 ,312423-001
881,29447,Nike,(W) 나이키 덩크 로우 화이트 메탈릭 실버,17,1,,,86000,,,,,,0,215,290,White/Metalic Silver/Max Orange,2006-01-01T00:00:00Z,women,,KRW,,(W) Nike Dunk Low White Metallic Silver,,,,309324-103
882,28058,Nike,나이키 덩크 로우 CL 조던 팩 트루 블루,26,1,,,,,,,,,0,225,320,WHITE/WHITE-MEDIUM GREY,2006-01-01T00:00:00Z,men,88000,KRW,"88,000원",Nike Dunk Low CL Jordan Pack True Blue,70,USD,$70 ,304714-119
883,775,Nike,나이키 덩크 로우 프리미엄 언톨드 트루스,0,0,,,,,,,,,0,225,320,Sail/Team Red-Stealth,2006-01-01T00:00:00Z,men,125800,KRW,"125,800원",Nike Dunk Low Premium Untold Truth,100,USD,$100 ,313463-161
884,713,Nike,나이키 SB 덩크 하이 아이오와,30,1,,,,,,,,,0,215,310,Black/Varsity Maize,2005-11-01T23:59:59Z,men,88000,KRW,"88,000원",Nike SB Dunk High Iowa,70,USD,$70 ,305050-071
885,24123,Nike,나이키 덩크 SB 로우 메디콤 3,70,3,,,,800000,,800000,727000,995.89,1,215,320,SILVER/CHROME,2005-11-01T00:00:00Z,men,81700,KRW,"81,700원",Nike Dunk SB Low Medicom 3,65,USD,$65 ,304292-008
886,697,Nike,나이키 SB 덩크 로우 프로 데 라 소울,114,2,,,,,,,,,0,215,310,White/Yellow,2005-10-02T00:00:00Z,men,157200,KRW,"157,200원",Nike SB Dunk Low Pro De La Soul 2005,125,USD,$125 ,304292-171
887,27750,Nike,나이키 덩크 하이 프로 SB 시라큐스,79,5,,,,400000,,400000,,,1,225,320,White/College Orange,2005-10-01T00:00:00Z,men,,KRW,,Nike Dunk High Pro SB Syracuse,,,,305050-181
888,691,Nike,나이키 덩크 SB 로우 슬램 시티,73,1,,,,,,,,,0,215,310,Light Taupe/Black,2005-09-01T23:59:59Z,men,88000,KRW,"88,000원",Nike Dunk SB Low Slam City,70,USD,$70 ,304292-201
889,658,Nike,나이키 덩크 로우 프로 SB 어벤져 네이비,6,0,,,,,,,,,0,215,310,White/Midnight Navy-Blue Reef,2005-06-01T00:00:00Z,men,81700,KRW,"81,700원",Nike Dunk Low Pro SB Avenger Navy,65,USD,$65 ,304292-143
890,30609,Nike,(W) 나이키 덩크 하이 세인트 패트릭 데이,24,0,,,,,,,,,0,215,290,White/White-Atmoic Green-Tour Yellow,2005-03-17T00:00:00Z,women,163500,KRW,"163,500원",(W) Nike Dunk High Saint Patrick's Day,130,USD,$130 ,312916-111
891,629,Nike,나이키 x 스테이플 덩크 SB 로우 NYC 피죤,173,10,,,260000,,,,,,0,215,310,Medium Grey/White-Dark Grey,2005-03-01T23:59:59Z,men,251600,KRW,"251,600원",Nike x Staple Dunk SB Low NYC Pigeon,200,USD,$200 ,304292-011
892,624,Nike,나이키 SB 덩크 로우 프로 하와이,44,2,,,,,,,,,0,215,310,Black/Black-Deep Orange,2005-02-02T00:00:00Z,men,188700,KRW,"188,700원",Nike SB Dunk Low Pro Hawaii,150,USD,$150 ,313170-003
893,623,Nike,나이키 SB 덩크 로우 레이건 홈,58,2,,,,,,,,,0,215,310,Orange Flash/Black-White,2005-02-01T23:59:59Z,men,81700,KRW,"81,700원",Nike SB Dunk Low Raygun Home,65,USD,$65 ,304292-802
894,622,Nike,나이키 덩크 SB 로우 레이건,45,2,,,,,,,,,0,215,310,Orange Flash/Black-Black,2005-02-01T23:59:59Z,men,81700,KRW,"81,700원",Nike Dunk SB Low Raygun,65,USD,$65 ,304292-803
895,533,Nike,나이키 덩크 SB 로우 푸쉐드 1,64,1,,,,500000,,500000,,,1,215,310,Black/Black-Black,2005-01-01T23:59:59Z,men,,KRW,,Nike Dunk SB Low Pushead 1,,,,313233-001
896,46218,Nike,나이키 덩크 SB EMB 화이트 오렌지 블레이즈,54,0,,,,,,,,,0,230,320,White/Orange Blaze,2005-01-01T00:00:00Z,men,,KRW,,Nike Dunk SB EMB White Orange Blaze,,,,311689-181
897,37209,Nike,나이키 덩크 하이 트리플 화이트,15,1,,,,,,,,,0,230,320,White/White,2005-01-01T00:00:00Z,men,,KRW,,Nike Dunk High Triple White,,,,309432-111
898,33658,Nike,나이키 SB 덩크 로우 프로 오스트리치,69,0,,,,399000,,399000,321900,417.51,1,230,320,Black/Black,2005-01-01T00:00:00Z,men,81700,KRW,"81,700원",Nike SB Dunk Low Pro Ostrich,65,USD,$65 ,304292-003
899,523,Nike,나이키 덩크 SB 로우 메디콤 2,33,0,,,,,,,,,0,215,310,Black/Black,2004-12-01T23:59:59Z,men,81700,KRW,"81,700원",Nike Dunk SB Low Medicom 2,65,USD,$65 ,304292-005
900,496,Nike,나이키 SB 덩크 로우 메디콤 1,65,0,,,,,,,,,0,215,310,White/College Blue,2004-07-01T23:59:59Z,men,75500,KRW,"75,500원",Nike SB Dunk Low Medicom 1,60,USD,$60 ,304292-142
901,493,Nike,나이키 덩크 SB 로우 칼리 2004,88,1,,,,1180000,,1180000,,,1,215,310,Pecan/White,2004-07-01T23:59:59Z,men,,KRW,,Nike Dunk SB Low Cali 2004,,,,304292-211
902,481,Nike,나이키 덩크 로우 프로 SB 제다이,127,11,,,920000,900000,,900000,821500,1046.5,1,225,320,Khaki/Baroque Brown-Safari,2004-05-01T00:00:00Z,men,81700,KRW,"81,700원",Nike Dunk Low Pro SB Jedi,65,USD,$65 ,304292-222
903,462,Nike,나이키 덩크 하이 프로 SB 고스트,28,0,,,,,,,,,0,215,310,Deep Olive/Ghost,2004-02-01T23:59:59Z,men,125800,KRW,"125,800원",Nike Dunk High Pro SB Ghost,100,USD,$100 ,305050-302
904,435,Nike,나이키 SB 덩크 로우 런던,62,3,,,250000,,,,,,0,215,310,Soft Grey/Magnet,2004-01-01T23:59:59Z,men,75500,KRW,"75,500원",Nike SB Dunk Low London,60,USD,$60 ,308269-111
905,424,Nike,나이키 SB 덩크 로우 상하이 2004,114,1,,,,,,,,,0,215,310,White/Metallic Gold-Redwood,2004-01-01T23:59:59Z,men,81700,KRW,"81,700원",Nike SB Dunk Low Shanghai 2004,65,USD,$65 ,304292-112
906,423,Nike,나이키 SB 덩크 로우 호머,225,2,117.647,1000000,1000000,1850000,,1850000,1770400,2224.12,2,215,310,White/Medium Yellow-University Blue,2004-01-01T23:59:59Z,men,81700,KRW,"81,700원",Nike Dunk SB Low Homer,65,USD,$65 ,304292-173
907,415,Nike,나이키 SB 덩크 하이 씨 크리스탈,77,1,,,600000,1000000,,1000000,,,1,215,310,Ice Green/Black-Sea Crystal,2004-01-01T23:59:59Z,men,,KRW,,Nike SB Dunk High Sea Crystal,,,,305050-301
908,31981,Nike,나이키 덩크 하이 스포츠 로얄 오렌지 블레이즈,5,0,,,,,,,,,0,230,320,Sport Royal/Orange Blaze/White,2004-01-01T00:00:00Z,men,,KRW,,Nike Dunk High Sport Royal Orange Blaze,,,,309432-481
909,26527,Nike,나이키 덩크 로우 시라큐스 2004,18,2,,,,,,,,,0,220,320,College Orange/College Orange-Obsidian,2004-01-01T00:00:00Z,men,,KRW,,Nike Dunk Low Syracuse 2004,,,,309431-881
910,24556,Nike,나이키 덩크 로우 셀틱,265,1,,,180000,,,,,,0,215,320,White/Classic-Grn-Classic Grn,2004-01-01T00:00:00Z,men,81700,KRW,"81,700원",Nike Dunk Low Celtic,65,USD,$65 ,304714-132
911,391,Nike,나이키 덩크 하이 프로 SB 아이언,34,1,,,,,,,,,0,225,320,Iron/Sport Royal-White,2003-09-01T23:59:59Z,men,88000,KRW,"88,000원",Nike Dunk High Pro SB Iron,70,USD,$70 ,305050-241
912,24124,Nike,나이키 SB 덩크 로우 브롱코스 (닉스),186,3,21.4286,150000,195000,850000,,850000,777800,1077.29,2,215,290,WHITE/ORANGE BLAZE-MIDNIGHT NAVY,2003-09-01T00:00:00Z,women,81700,KRW,"81,700원",Nike SB Dunk Low Broncos,65,USD,$65 ,304292-184
913,384,Nike,나이키 x 슈프림 SB 덩크 하이 프로 레드 스타,97,3,,,,,,,,,0,215,310,White/Varsity Red,2003-08-08T23:59:59Z,men,94300,KRW,"94,300원",Nike x Supreme Dunk High Pro SB Red Stars,75,USD,$75 ,307385-161
914,23747,Nike,나이키 덩크 로우 헤이즈,53,2,,,100000,,,,,,0,215,320,White/Black-Medium Grey,2003-07-16T00:00:00Z,men,,KRW,,Nike Dunk Low Haze,,,,306793-101
915,380,Nike,나이키 덩크 SB 로우 퓨어 블러드,124,0,8.33333,50000,500000,650000,,650000,574000,755.263,2,215,310,True Red/Black,2003-07-01T23:59:59Z,men,81700,KRW,"81,700원",Nike Dunk SB Low Pure Blood,65,USD,$65 ,304292-601
916,367,Nike,나이키 SB 덩크 하이 폴 브라운,24,1,,,,,,,,,0,220,310,Obsidian/Outdoor Green-Paul Brown,2003-03-01T23:59:59Z,men,81700,KRW,"81,700원",Nike SB Dunk High Paul Brown,65,USD,$65 ,305050-431
